	index	Id	v_type	attributes.osmid	attributes.tagvalue	attributes.tagname	Lon_x	Lat_x	attributes.resolution	attributes.h3index	lat	lon	Lat_y	Lon_y	Population	h3index	res	source	t	factID
28081	498	891f1d0135bffff	h3place				13.81415	52.87173	9.0		52.87173159895676	13.814151337087766	52.871250000042295	13.81652777778883	1.6785907370469983	891f1d0135bffff	9	data4good.population	2019	demographics.population
28147	228	891f1d0a163ffff	h3place				13.77991	52.85014	9.0		52.85014350066308	13.779914582669555	52.85013888893116	13.779583333344355	2.6038021500922697	891f1d0a163ffff	9	data4good.population	2019	demographics.population
28163	234	891f1d0b557ffff	h3place				13.68161	52.83217	9.0		52.83216840625478	13.681605801876524	52.8306944444867	13.6818055555665	0.8831158145270541	891f1d0b557ffff	9	data4good.population	2019	demographics.population
28166	586	891f1d035c7ffff	h3place				13.79737	52.96387	9.0		52.963874665205076	13.797365481232024	52.96375000004237	13.795138888899924	0.9771527191922896	891f1d035c7ffff	9	data4good.population	2019	demographics.population
28173	587	891f1d02973ffff	h3place				13.98401	52.96711	9.0		52.967112213306855	13.984014083959355	52.96736111115348	13.98597222223341	0.996260598231576	891f1d02973ffff	9	data4good.population	2019	demographics.population
28179	588	891f1d0f0bbffff	h3place				13.92651	52.83643	9.0		52.836425996597264	13.92650802613643	52.83625000004226	13.926805555566697	0.9885072328726938	891f1d0f0bbffff	9	data4good.population	2019	demographics.population
28180	589	891f1d0aa63ffff	h3place				13.81796	52.81798	9.0		52.817983104553505	13.817958509932348	52.81902777782003	13.819583333344388	2.6038021500922697	891f1d0aa63ffff	9	data4good.population	2019	demographics.population
28233	590	891f1d085a7ffff	h3place				13.7942	52.82889	9.0		52.828887690326816	13.794200726593727	52.82819444448671	13.793194444455478	2.6038021500922697	891f1d085a7ffff	9	data4good.population	2019	demographics.population
28267	746	891f1d0f50fffff	h3place				13.94111	52.84706	9.0		52.84706208631873	13.941105948950923	52.84819444448672	13.940972222233372	0.9885072328726938	891f1d0f50fffff	9	data4good.population	2019	demographics.population
28323	311	891f1d02a83ffff	h3place				13.92824	52.95908	9.0		52.95908359589563	13.928241539691118	52.95986111115348	13.929583333344477	0.9553310608563964	891f1d02a83ffff	9	data4good.population	2019	demographics.population
28335	749	891f1d151cbffff	h3place				13.94698	53.02133	9.0		53.02132890096238	13.946977944081471	53.021250000042414	13.949027777788936	0.996260598231576	891f1d151cbffff	9	data4good.population	2019	demographics.population
28342	750	891f1d0a817ffff	h3place				13.83387	52.84588	9.0		52.84588333601966	13.833867099090781	52.84652777782005	13.832361111122175	2.6038021500922697	891f1d0a817ffff	9	data4good.population	2019	demographics.population
28410	751	891f1d0ab9bffff	h3place				13.84236	52.8341	9.0		52.834102571606074	13.842361545226098	52.83430555559782	13.84430555556663	2.6038021500922697	891f1d0ab9bffff	9	data4good.population	2019	demographics.population
28427	752	891f1d0a32bffff	h3place				13.77079	52.8349	9.0		52.83489848653589	13.770786351935763	52.83597222226449	13.76930555556657	2.6038021500922697	891f1d0a32bffff	9	data4good.population	2019	demographics.population
28484	753	891f1d0a377ffff	h3place				13.7657	52.8346	9.0		52.834604650460726	13.765699401463648	52.83402777782004	13.76375000001101	2.6038021500922697	891f1d0a377ffff	9	data4good.population	2019	demographics.population
28682	309	891f1d0aab3ffff	h3place				13.82201	52.83294	9.0		52.83293805583872	13.822008688052792	52.83402777782004	13.820972222233278	2.6038021500922697	891f1d0aab3ffff	9	data4good.population	2019	demographics.population
28699	771	891f1d01c03ffff	h3place				13.88135	52.89763	9.0		52.897631193166	13.881351852220536	52.89708333337565	13.880416666677773	1.0738071421188593	891f1d01c03ffff	9	data4good.population	2019	demographics.population
28883	310	891f1d0ae2fffff	h3place				13.81149	52.83724	9.0		52.83724147569042	13.811486667029397	52.83736111115338	13.810694444455493	2.6038021500922697	891f1d0ae2fffff	9	data4good.population	2019	demographics.population
28896	773	891f1d156a7ffff	h3place				13.9058	53.0239	9.0		53.02389964293729	13.905800434207501	53.02458333337575	13.907083333344458	0.996260598231576	891f1d156a7ffff	9	data4good.population	2019	demographics.population
28899	774	891f1d0160bffff	h3place				13.77203	52.88892	9.0		52.888920786676366	13.772031558751264	52.8901388889312	13.770972222233238	0.8831158145270541	891f1d0160bffff	9	data4good.population	2019	demographics.population
28977	775	891f1d0b593ffff	h3place				13.68326	52.84453	9.0		52.84453027904307	13.68325901409935	52.84375000004227	13.680972222233166	0.8831158145270541	891f1d0b593ffff	9	data4good.population	2019	demographics.population
28978	1	891f1d02837ffff	h3place				13.96327	52.97085	9.0		52.97084786472031	13.963272243499924	52.969861111153485	13.962638888900058	0.996260598231576	891f1d02837ffff	9	data4good.population	2019	demographics.population
28987	2	891f1d004d7ffff	h3place				13.84938	52.95216	9.0		52.95216190777945	13.849380330960123	52.95125000004236	13.85125000001108	0.9553310608563964	891f1d004d7ffff	9	data4good.population	2019	demographics.population
29002	3	891f1d0a387ffff	h3place				13.76228	52.84667	9.0		52.84667258699	13.76228106273	52.847638888931165	13.761250000011009	2.6038021500922697	891f1d0a387ffff	9	data4good.population	2019	demographics.population
29004	8	891f1d02847ffff	h3place				13.9432	52.96482	9.0		52.964823689568945	13.943204469761355	52.964305555597925	13.940972222233372	0.9553310608563964	891f1d02847ffff	9	data4good.population	2019	demographics.population
29074	9	891f1d0ab23ffff	h3place				13.8634	52.82549	9.0		52.82548792701941	13.863401702221994	52.82652777782003	13.863194444455534	2.6038021500922697	891f1d0ab23ffff	9	data4good.population	2019	demographics.population
29095	10	891f1d025b3ffff	h3place				13.88131	53.00783	9.0		53.00783236424282	13.881306474714716	53.00763888893129	13.879305555566658	0.996260598231576	891f1d025b3ffff	9	data4good.population	2019	demographics.population
29186	15	891f1d0b587ffff	h3place				13.69107	52.84253	9.0		52.84253376895671	13.691065586188017	52.84263888893116	13.690972222233174	0.8831158145270541	891f1d0b587ffff	9	data4good.population	2019	demographics.population
29187	16	891f1d0048bffff	h3place				13.85448	52.95245	9.0		52.952452649068086	13.854478128769731	52.95347222226458	13.853194444455529	0.9553310608563964	891f1d0048bffff	9	data4good.population	2019	demographics.population
29204	17	891f1d0f66fffff	h3place				13.8919	52.81975	9.0		52.819745391545055	13.891899808949704	52.81902777782003	13.891250000011112	2.6038021500922697	891f1d0f66fffff	9	data4good.population	2019	demographics.population
29212	18	891f1d19bc3ffff	h3place				13.65712	52.85281	9.0		52.85280875323404	13.657115942009804	52.85208333337561	13.65680555556648	0.8831158145270541	891f1d19bc3ffff	9	data4good.population	2019	demographics.population
29260	19	891f1d0abcfffff	h3place				13.84033	52.82663	9.0		52.82662575913173	13.840333747886325	52.82708333337559	13.842083333344409	2.6038021500922697	891f1d0abcfffff	9	data4good.population	2019	demographics.population
29296	22	891f1d0aaa3ffff	h3place				13.82473	52.83064	9.0		52.830640141382055	13.824725388278335	52.8306944444867	13.82347222223328	2.6038021500922697	891f1d0aaa3ffff	9	data4good.population	2019	demographics.population
29301	35	891f1d08c97ffff	h3place				13.83322	52.81886	9.0		52.818857156303835	13.833219249230968	52.819861111153365	13.831527777788844	2.6038021500922697	891f1d08c97ffff	9	data4good.population	2019	demographics.population
29335	36	891f1d0a31bffff	h3place				13.75518	52.8389	9.0		52.83890254861928	13.755175414640098	52.83736111115338	13.755138888899891	2.6038021500922697	891f1d0a31bffff	9	data4good.population	2019	demographics.population
29361	39	891f1d0a333ffff	h3place				13.77044	52.83978	9.0		52.839784798350834	13.770436978167561	52.83847222226449	13.769583333344348	2.6038021500922697	891f1d0a333ffff	9	data4good.population	2019	demographics.population
29450	40	891f1d19b27ffff	h3place				13.68799	52.84971	9.0		52.84971226003159	13.687989538463258	52.85069444448672	13.686250000010949	0.8831158145270541	891f1d19b27ffff	9	data4good.population	2019	demographics.population
29461	41	891f1d00a0fffff	h3place				13.9554	52.89936	9.0		52.89936167158614	13.955399370668694	52.899027777820095	13.954861111122275	1.0738071421188593	891f1d00a0fffff	9	data4good.population	2019	demographics.population
29464	52	891f1d0b5a7ffff	h3place				13.70396	52.84083	9.0		52.84083331354541	13.703957866993653	52.84097222226449	13.703750000010965	0.8831158145270541	891f1d0b5a7ffff	9	data4good.population	2019	demographics.population
29476	53	891f1d19b13ffff	h3place				13.66729	52.85341	9.0		52.853405523670766	13.667288118381657	52.85263888893117	13.66486111112204	0.8831158145270541	891f1d19b13ffff	9	data4good.population	2019	demographics.population
29552	54	891f1d19ba3ffff	h3place				13.67983	52.85659	9.0		52.85659223608457	13.67982605125576	52.85652777782006	13.679861111122054	0.8831158145270541	891f1d19ba3ffff	9	data4good.population	2019	demographics.population
29558	57	891f1d02d6fffff	h3place				13.97042	52.97859	9.0		52.97859341178912	13.970421483158177	52.97819444448682	13.96791666667784	0.996260598231576	891f1d02d6fffff	9	data4good.population	2019	demographics.population
29694	58	891f1d0aa93ffff	h3place				13.80912	52.83465	9.0		52.83465201544007	13.809115937755282	52.833750000042265	13.807083333344378	2.6038021500922697	891f1d0aa93ffff	9	data4good.population	2019	demographics.population
29747	59	891f1d0a337ffff	h3place				13.77552	52.84008	9.0		52.84007845389492	13.775524428250074	52.83986111115338	13.77625000001102	2.6038021500922697	891f1d0a337ffff	9	data4good.population	2019	demographics.population
29768	61	891f1d15e3bffff	h3place				13.98916	53.00412	9.0		53.00411818650003	13.98916087294291	53.00291666670907	13.987916666677856	0.996260598231576	891f1d15e3bffff	9	data4good.population	2019	demographics.population
29770	62	891f1d0356fffff	h3place				13.81098	52.95241	9.0		52.95241345279454	13.810977492537509	52.95180555559792	13.813472222233273	0.9771527191922896	891f1d0356fffff	9	data4good.population	2019	demographics.population
29799	63	891f1d0a95bffff	h3place				13.8522	52.83957	9.0		52.83957077156092	13.852195330522926	52.83930555559783	13.854305555566638	2.6038021500922697	891f1d0a95bffff	9	data4good.population	2019	demographics.population
29822	64	891f1d19b1bffff	h3place				13.66492	52.85081	9.0		52.85081441460793	13.664923597710851	52.85180555559784	13.664305555566486	0.8831158145270541	891f1d19b1bffff	9	data4good.population	2019	demographics.population
29843	66	891f1d0a24bffff	h3place				13.71247	52.82906	9.0		52.829063357337695	13.712471138063524	52.82875000004226	13.71263888889986	2.6038021500922697	891f1d0a24bffff	9	data4good.population	2019	demographics.population
29914	67	891f1d0a04bffff	h3place				13.72904	52.8472	9.0		52.847198793925955	13.729037304510422	52.84652777782005	13.726805555566536	2.6038021500922697	891f1d0a04bffff	9	data4good.population	2019	demographics.population
29917	69	891f1d19aa3ffff	h3place				13.64422	52.8545	9.0		52.85450342168553	13.644222145945244	52.85541666670895	13.64430555556647	0.8831158145270541	891f1d19aa3ffff	9	data4good.population	2019	demographics.population
29977	72	891f1d19b03ffff	h3place				13.67001	52.85111	9.0		52.85111256933364	13.670009634472828	52.85125000004228	13.671527777788716	0.8831158145270541	891f1d19b03ffff	9	data4good.population	2019	demographics.population
29978	73	891f1d031a7ffff	h3place				13.83919	52.95158	9.0		52.95157978149695	13.839185126399858	52.95097222226458	13.839027777788848	0.9771527191922896	891f1d031a7ffff	9	data4good.population	2019	demographics.population
29984	74	891f1d0b1a3ffff	h3place				13.71791	52.82447	9.0		52.824472884525576	13.717909688436297	52.825416666708925	13.716805555566529	2.6038021500922697	891f1d0b1a3ffff	9	data4good.population	2019	demographics.population
30064	82	891f1d0ab1bffff	h3place				13.84542	52.82692	9.0		52.826916410507785	13.845421669148323	52.82736111115337	13.847638888899969	2.6038021500922697	891f1d0ab1bffff	9	data4good.population	2019	demographics.population
30147	83	891f1d0a213ffff	h3place				13.72194	52.83943	9.0		52.83942725976391	13.721936293752426	52.83847222226449	13.719861111122086	2.6038021500922697	891f1d0a213ffff	9	data4good.population	2019	demographics.population
30188	86	891f1d0a307ffff	h3place				13.76535	52.83949	9.0		52.83949092894695	13.765349659154976	52.8395833333756	13.766805555566568	2.6038021500922697	891f1d0a307ffff	9	data4good.population	2019	demographics.population
30209	95	891f1d19ab3ffff	h3place				13.6415	52.8568	9.0		52.85679554876118	13.641499830973242	52.85625000004228	13.64319444445536	0.8831158145270541	891f1d19ab3ffff	9	data4good.population	2019	demographics.population
30247	96	891f1d0a65bffff	h3place				13.69071	52.84742	9.0		52.84741860225129	13.690710372628947	52.84819444448672	13.6931944444554	0.8831158145270541	891f1d0a65bffff	9	data4good.population	2019	demographics.population
30267	97	891f1d0b117ffff	h3place				13.71046	52.82159	9.0		52.821585372186206	13.710459050388843	52.82180555559781	13.71236111112208	2.6038021500922697	891f1d0b117ffff	9	data4good.population	2019	demographics.population
30282	101	891f1d02dafffff	h3place				13.97724	52.99121	9.0		52.991214506474826	13.977237481882497	52.99180555559795	13.978750000011182	0.996260598231576	891f1d02dafffff	9	data4good.population	2019	demographics.population
30288	102	891f1d0058bffff	h3place				13.89017	52.95448	9.0		52.95448182879425	13.890166356252797	52.95513888893125	13.891527777788893	0.9553310608563964	891f1d0058bffff	9	data4good.population	2019	demographics.population
30290	106	891f1d19e63ffff	h3place				13.61843	52.85789	9.0		52.85788821242533	13.618434248230338	52.85708333337561	13.61791666667756	0.8232372772425507	891f1d19e63ffff	9	data4good.population	2019	demographics.population
30346	107	891f1d085a3ffff	h3place				13.78911	52.82859	9.0		52.82859486650462	13.789113739886929	52.82791666670892	13.790972222233254	2.6038021500922697	891f1d085a3ffff	9	data4good.population	2019	demographics.population
30348	108	891f1d0231bffff	h3place				13.87146	52.96566	9.0		52.96566329433075	13.871464853379688	52.96652777782015	13.871527777788874	0.9553310608563964	891f1d0231bffff	9	data4good.population	2019	demographics.population
30394	128	891f1d0ab3bffff	h3place				13.85831	52.8252	9.0		52.82519804119586	13.858313511066012	52.825416666708925	13.85958333334442	2.6038021500922697	891f1d0ab3bffff	9	data4good.population	2019	demographics.population
30460	129	891f1d0b52fffff	h3place				13.70467	52.83106	9.0		52.831061943553635	13.704666244666395	52.8306944444867	13.7070833333443	0.8831158145270541	891f1d0b52fffff	9	data4good.population	2019	demographics.population
30551	130	891f1d19b07ffff	h3place				13.6751	52.85141	9.0		52.85141051041793	13.675095803855136	52.85125000004228	13.677361111122051	0.8831158145270541	891f1d19b07ffff	9	data4good.population	2019	demographics.population
30557	182	891f1d08db7ffff	h3place				13.88172	52.81917	9.0		52.81916785922154	13.881723238613947	52.81847222226448	13.884027777788884	2.6038021500922697	891f1d08db7ffff	9	data4good.population	2019	demographics.population
30569	183	891f1d19bd3ffff	h3place				13.65439	52.8551	9.0		52.85510129396076	13.654394026343542	52.85430555559783	13.65541666667759	0.8831158145270541	891f1d19bd3ffff	9	data4good.population	2019	demographics.population
30570	187	891f1d02823ffff	h3place				13.96089	52.96827	9.0		52.96826574819785	13.960889574120902	52.96958333337571	13.961527777788946	0.996260598231576	891f1d02823ffff	9	data4good.population	2019	demographics.population
30578	188	891f1d0ab03ffff	h3place				13.85051	52.82721	9.0		52.82720684788263	13.850509720303881	52.82736111115337	13.8484722222333	2.6038021500922697	891f1d0ab03ffff	9	data4good.population	2019	demographics.population
30684	191	891f1d0a3cbffff	h3place				13.745	52.83831	9.0		52.83831331303103	13.745001695306403	52.83819444448671	13.745416666677665	2.6038021500922697	891f1d0a3cbffff	9	data4good.population	2019	demographics.population
30743	192	891f1d0a3bbffff	h3place				13.765	52.84438	9.0		52.84437682355061	13.764999865547292	52.84513888893116	13.767361111122124	2.6038021500922697	891f1d0a3bbffff	9	data4good.population	2019	demographics.population
30753	193	891f1d19bc7ffff	h3place				13.6622	52.85311	9.0		52.85310724526705	13.662201963823094	52.85180555559784	13.662916666677596	0.8831158145270541	891f1d19bc7ffff	9	data4good.population	2019	demographics.population
30781	194	891f1d0b1b3ffff	h3place				13.71519	52.82677	9.0		52.82676820399978	13.715190495295309	52.82791666670892	13.714027777788749	2.6038021500922697	891f1d0b1b3ffff	9	data4good.population	2019	demographics.population
30879	195	891f1d0a653ffff	h3place				13.69308	52.85001	9.0		52.850009436440665	13.693075987242304	52.8484722222645	13.69291666667762	0.8831158145270541	891f1d0a653ffff	9	data4good.population	2019	demographics.population
30912	196	891f1d0b5dbffff	h3place				13.67108	52.83646	9.0		52.8364584735412	13.671079694184426	52.836527777820045	13.672916666677605	0.8831158145270541	891f1d0b5dbffff	9	data4good.population	2019	demographics.population
30913	229	891f1d02d23ffff	h3place				13.97757	52.98634	9.0		52.98633775479915	13.977572570482087	52.98569444448683	13.977361111122292	0.996260598231576	891f1d02d23ffff	9	data4good.population	2019	demographics.population
30935	230	891f1d02843ffff	h3place				13.9381	52.96454	9.0		52.964536657001624	13.938103847514924	52.964305555597925	13.939305555566706	0.9553310608563964	891f1d02843ffff	9	data4good.population	2019	demographics.population
30997	232	891f1d0f2d3ffff	h3place				13.88953	52.81716	9.0		52.817156544654885	13.889525931967082	52.81625000004225	13.8901388889	2.6038021500922697	891f1d0f2d3ffff	9	data4good.population	2019	demographics.population
31049	233	891f1d0aa2fffff	h3place				13.8305	52.82116	9.0		52.82115577724258	13.830503251993749	52.82013888893114	13.831250000011064	2.6038021500922697	891f1d0aa2fffff	9	data4good.population	2019	demographics.population
31064	238	891f1d0b5cbffff	h3place				13.6738	52.83416	9.0		52.83416472665348	13.673800415489415	52.83486111115337	13.67319444445538	0.8831158145270541	891f1d0b5cbffff	9	data4good.population	2019	demographics.population
31065	240	891f1d0a83bffff	h3place				13.8393	52.84129	9.0		52.84128776586017	13.839300786989552	52.83986111115338	13.839027777788848	2.6038021500922697	891f1d0a83bffff	9	data4good.population	2019	demographics.population
31107	312	891f1d0b113ffff	h3place				13.70537	52.82129	9.0		52.82128903838388	13.705374414645933	52.82013888893114	13.70430555556652	0.8831158145270541	891f1d0b113ffff	9	data4good.population	2019	demographics.population
